Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1985,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1984,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1983,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1982,1.025,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1981,1.025,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1980,1.025,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1979,1.024,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1978,1.024,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1977,1.023,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1976,1.024,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1975,1.024,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1974,1.024,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1973,1.025,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1972,1.025,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1971,1.025,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1970,1.025,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1969,1.025,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1968,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1967,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1966,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1965,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1964,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1963,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1962,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1961,1.027,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1960,1.027,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,2021,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,2020,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,2019,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,2018,1.052,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,2017,1.052,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,2016,1.052,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,2015,1.052,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,2014,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,2013,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,2012,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,2011,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,2010,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,2009,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,2008,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,2007,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,2006,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,2005,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,2004,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,2003,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,2002,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,2001,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,2000,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1999,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1998,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1997,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1996,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1995,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1994,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1993,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1992,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1991,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1990,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1989,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1988,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1987,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1986,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1985,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1984,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1983,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1982,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1981,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1980,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1979,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1978,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1977,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1976,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1975,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1974,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1973,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1972,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1971,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1970,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1969,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1968,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1967,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1966,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1965,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1964,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1963,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1962,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1961,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Saudi Arabia,SAU,1960,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,2021,1.031,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,2020,1.031,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,2019,1.031,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,2018,1.031,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,2017,1.032,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,2016,1.033,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,2015,1.034,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,2014,1.034,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,2013,1.035,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,2012,1.036,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,2011,1.037,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,2010,1.037,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,2009,1.037,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,2008,1.036,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,2007,1.037,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,2006,1.037,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,2005,1.037,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,2004,1.037,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,2003,1.036,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,2002,1.037,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,2001,1.037,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,2000,1.036,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1999,1.035,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1998,1.034,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1997,1.034,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1996,1.034,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1995,1.033,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1994,1.033,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1993,1.033,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1992,1.033,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1991,1.031,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1990,1.029,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1989,1.028,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1988,1.028,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1987,1.029,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1986,1.029,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1985,1.03,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1984,1.032,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1983,1.032,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1982,1.032,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1981,1.033,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1980,1.033,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1979,1.032,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1978,1.032,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1977,1.032,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1976,1.031,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1975,1.031,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1974,1.032,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1973,1.032,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1972,1.032,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1971,1.032,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1970,1.032,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1969,1.032,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1968,1.031,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1967,1.032,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1966,1.031,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1965,1.031,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1964,1.031,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1963,1.03,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1962,1.03,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1961,1.03,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Senegal,SEN,1960,1.03,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,2021,1.07,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,2020,1.069,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,2019,1.069,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,2018,1.069,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,2017,1.069,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,2016,1.069,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,2015,1.07,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,2014,1.07,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,2013,1.07,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,2012,1.07,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,2011,1.07,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,2010,1.07,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,2009,1.07,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,2008,1.07,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,2007,1.071,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,2006,1.071,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,2005,1.071,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,2004,1.072,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,2003,1.072,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,2002,1.073,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,2001,1.073,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,2000,1.074,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,1999,1.075,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,1998,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,1997,1.077,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,1996,1.077,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,1995,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,1994,1.075,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,1993,1.074,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,1992,1.073,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,1991,1.072,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,1990,1.072,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,1989,1.071,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,1988,1.071,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,1987,1.071,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,1986,1.071,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Serbia,SRB,1985,1.07,
